date,open,high,low,close,adj_close,volume
2009-11-24,4.2233,4.2358,4.1175,4.2150,3.7149,59002800
2009-11-25,4.2483,4.2850,4.2058,4.2692,3.7627,46106400
2009-11-27,3.9292,4.1500,3.9092,4.0633,3.5812,65482800
2009-11-30,4.0525,4.1192,3.9950,4.1008,3.6143,82401600
2009-12-01,4.2200,4.2967,4.1925,4.2475,3.7436,67971600
2009-12-02,4.2542,4.3483,4.2242,4.2658,3.7597,58404000
2009-12-03,4.3008,4.3692,4.1508,4.1617,3.6679,80853600
2009-12-04,4.3333,4.3900,4.0167,4.2342,3.7318,122559600
2009-12-07,4.2292,4.2942,4.1792,4.2133,3.7134,49426800
2009-12-08,4.1317,4.1542,4.0392,4.0800,3.5959,66080400
2009-12-09,4.0825,4.1442,4.0142,4.1225,3.6334,60139200
2009-12-10,4.2000,4.2475,4.1750,4.1975,3.6995,47019600
2009-12-11,4.2483,4.2775,4.1933,4.2583,3.7531,53821200
2009-12-14,4.3392,4.3600,4.2833,4.3483,3.8324,41520000
2009-12-15,4.3033,4.3583,4.2592,4.2942,3.7847,38721600
2009-12-16,4.3517,4.3892,4.2942,4.3233,3.8104,43034400
2009-12-17,4.2317,4.2567,4.1583,4.1725,3.6775,53840400
2009-12-18,4.2425,4.2475,4.1333,4.2367,3.7340,48298800
2009-12-21,4.3058,4.4083,4.3000,4.3650,3.8471,35182800
2009-12-22,4.3992,4.4408,4.3792,4.4175,3.8993,31441200
2009-12-23,4.4583,4.4692,4.3958,4.4567,3.9339,28054800
2009-12-24,4.4808,4.5317,4.4808,4.5267,3.9957,14533200
2009-12-28,4.5708,4.5783,4.4950,4.5408,4.0082,18194400
2009-12-29,4.5808,4.5808,4.5167,4.5217,3.9913,21056400
2009-12-30,4.4733,4.5275,4.4692,4.5075,3.9788,17800800
2009-12-31,4.5358,4.5392,4.3758,4.3758,3.8626,18962400
2010-01-04,4.4908,4.6075,4.4900,4.6000,4.0604,28238400
2010-01-05,4.5950,4.6458,4.5417,4.6433,4.0987,33206400
2010-01-06,4.6300,4.6858,4.6192,4.6558,4.1097,44194800
2010-01-07,4.6317,4.7258,4.5867,4.7108,4.1583,43773600
2010-01-08,4.6700,4.7667,4.6433,4.7608,4.2024,39685200
2010-01-11,4.8233,4.8342,4.7183,4.7792,4.2186,39402000
2010-01-12,4.6800,4.7067,4.5833,4.6392,4.0950,70981200
2010-01-13,4.6750,4.7958,4.6017,4.7583,4.2002,58323600
2010-01-14,4.7450,4.8200,4.7367,4.7967,4.2340,39696000
2010-01-15,4.7733,4.7900,4.5817,4.6350,4.0913,65668800
2010-01-19,4.6292,4.8083,4.6225,4.8017,4.2385,42022800
2010-01-20,4.7042,4.7100,4.5475,4.6600,4.1134,70280400
2010-01-21,4.6633,4.7108,4.3892,4.4083,3.8913,137617200
2010-01-22,4.3517,4.3958,4.0975,4.1158,3.6331,138201600
2010-01-25,4.2258,4.2425,4.1333,4.1767,3.6868,71208000
2010-01-26,4.1233,4.2508,4.0933,4.1217,3.6382,68493600
2010-01-27,4.1125,4.2017,4.0117,4.1808,3.6904,97148400
2010-01-28,4.2250,4.2250,3.9558,4.0325,3.5595,97756800
2010-01-29,4.0808,4.1658,3.8733,3.8850,3.4293,99787200
2010-02-01,3.9750,4.0742,3.9650,4.0692,3.5919,67242000
2010-02-02,4.1008,4.2467,4.0525,4.2250,3.7294,66903600
2010-02-03,4.1683,4.2275,4.1225,4.1617,3.6735,62972400
2010-02-04,4.0575,4.0642,3.7683,3.7750,3.3322,109621200
2010-02-05,3.7800,3.8167,3.5650,3.7933,3.3484,148866000
2010-02-08,3.7933,3.8642,3.7033,3.7075,3.2726,94868400
2010-02-09,3.8408,3.9450,3.7500,3.8483,3.3969,140008800
2010-02-10,3.8333,3.8925,3.7292,3.8242,3.3756,90757200
2010-02-11,3.8233,3.9658,3.7483,3.9517,3.4882,85040400
2010-02-12,3.8308,3.9525,3.7825,3.9525,3.4889,89464800
2010-02-16,4.0450,4.1542,4.0008,4.1408,3.6551,54260400
2010-02-17,4.1967,4.2208,4.1483,4.2025,3.7096,67672800
2010-02-18,4.1808,4.3025,4.1792,4.2783,3.7765,51837600
2010-02-19,4.2442,4.3542,4.2167,4.3117,3.8059,51297600
2010-02-22,4.3575,4.3600,4.2742,4.3042,3.7993,44547600
2010-02-23,4.2708,4.3058,4.1125,4.1483,3.6617,72362400
2010-02-24,4.1800,4.2733,4.1492,4.2508,3.7522,52680000
2010-02-25,4.0750,4.2508,4.0392,4.2450,3.7471,78308400
2010-02-26,4.2575,4.2900,4.1750,4.2500,3.7515,48735600
2010-03-01,4.3125,4.4033,4.3058,4.3858,3.8714,42188400
2010-03-02,4.4475,4.4933,4.4092,4.4300,3.9104,44275200
2010-03-03,4.4717,4.5250,4.4142,4.4417,3.9207,53859600
2010-03-04,4.4633,4.4967,4.4075,4.4783,3.9530,36088800
2010-03-05,4.5708,4.6808,4.5317,4.6675,4.1200,40521600
2010-03-08,4.6783,4.7058,4.6517,4.6733,4.1252,27522000
2010-03-09,4.6275,4.7658,4.6267,4.6992,4.1480,43633200
2010-03-10,4.7117,4.8017,4.6975,4.7650,4.2061,48385200
2010-03-11,4.7400,4.8275,4.6900,4.8183,4.2532,38838000
2010-03-12,4.8892,4.8950,4.7883,4.8308,4.2642,48924000
2010-03-15,4.8042,4.8400,4.7217,4.8217,4.2561,45910800
2010-03-16,4.8708,4.9617,4.8325,4.9508,4.3701,46935600
2010-03-17,4.9992,5.0900,4.9900,5.0433,4.4518,37910400
2010-03-18,5.0458,5.0650,4.9725,5.0142,4.4260,39668400
2010-03-19,4.9308,5.0708,4.8867,4.9308,4.3525,44769600
2010-03-22,4.8533,5.0558,4.8458,5.0250,4.4356,43524000
2010-03-23,4.9375,5.0292,4.8875,5.0200,4.5358,47023200
2010-03-24,4.9592,5.0083,4.9183,4.9408,4.4643,52588800
2010-03-25,5.0425,5.0983,4.8958,4.9100,4.4364,56316000
2010-03-26,4.9375,5.0075,4.8417,4.9150,4.4409,63303600
2010-03-29,4.9808,5.0250,4.9542,4.9983,4.5162,34329600
2010-03-30,5.0175,5.0667,4.9475,5.0108,4.5275,38167200
2010-03-31,4.9517,5.0325,4.9142,4.9600,4.4816,41473200
2010-04-01,5.0558,5.1175,4.9758,5.0683,4.5795,49788000
2010-04-05,5.1283,5.2108,5.0858,5.2050,4.7030,27745200
2010-04-06,5.1617,5.2725,5.1425,5.2450,4.7391,35377200
2010-04-07,5.2158,5.2475,5.0833,5.1542,4.6570,63921600
2010-04-08,5.0975,5.2258,5.0492,5.2025,4.7007,44210400
2010-04-09,5.2375,5.3100,5.2042,5.3000,4.7888,35521200
2010-04-12,5.3242,5.3708,5.3058,5.3367,4.8219,32072400
2010-04-13,5.3208,5.3708,5.2350,5.3450,4.8295,31603200
2010-04-14,5.4067,5.5283,5.3808,5.5250,4.9921,30331200
2010-04-15,5.5000,5.5775,5.4942,5.5458,5.0109,29269200
2010-04-16,5.4917,5.5158,5.2008,5.2867,4.7768,90853200
2010-04-19,5.2383,5.3425,5.1550,5.3300,4.8159,56596800
2010-04-20,5.4317,5.4875,5.3775,5.4758,4.9477,36062400
2010-04-21,5.4867,5.5250,5.3683,5.4608,4.9341,44731200
2010-04-22,5.3400,5.5358,5.2500,5.5125,4.9808,59278800
2010-04-23,5.5083,5.6367,5.4658,5.6233,5.0809,49657200
2010-04-26,5.6400,5.6750,5.5508,5.5675,5.0305,42423600
2010-04-27,5.4750,5.5625,5.1450,5.1717,4.6728,90979200
2010-04-28,5.2583,5.3233,5.1458,5.2808,4.7715,89214000
2010-04-29,5.3833,5.5167,5.3750,5.4800,4.9514,42943200
2010-04-30,5.4875,5.5042,5.2017,5.2100,4.7075,66883200
2010-05-03,5.2758,5.4458,5.2550,5.4067,4.8852,40921200
2010-05-04,5.2208,5.2258,4.9408,5.0217,4.5373,67262400
2010-05-05,4.8808,5.0517,4.8083,4.9158,4.4417,65911200
2010-05-06,4.8458,4.9425,3.4667,4.4217,3.9952,129265200
2010-05-07,4.3750,4.5225,4.0225,4.2025,3.7972,100494000
2010-05-10,4.7375,4.8225,4.6317,4.7683,4.3084,79014000
2010-05-11,4.6383,4.9217,4.6108,4.7392,4.2821,72963600
2010-05-12,4.8017,4.9658,4.7750,4.9458,4.4688,45466800
2010-05-13,4.9150,4.9850,4.7525,4.7725,4.3122,50678400
2010-05-14,4.6583,4.6875,4.3792,4.5067,4.0720,85371600
2010-05-17,4.5425,4.5867,4.2500,4.5150,4.0795,70009200
2010-05-18,4.6258,4.6667,4.2808,4.3317,3.9139,87229200
2010-05-19,4.2550,4.3725,4.0833,4.2475,3.8378,104214000
